,년월,성별,연령대,세종특별자치시,조치원읍,연기면,연동면,부강면,금남면,장군면,연서면,전의면,전동면,소정면,한솔동,새롬동,도담동,아름동,종촌동,고운동,소담동,보람동,대평동,다정동
443,201809,남자,(30~39세),27896,3214,222,186,445,517,523,506,330,202,146,1329,5115,2973,1849,2982,2978,2154,1544,681,0
444,201809,남자,(40~49세),29764,3919,262,223,570,697,557,622,490,258,248,2295,4069,3316,2888,3054,2832,1493,1483,488,0
445,201809,남자,(50~59세),19221,3428,309,347,618,967,660,783,622,471,262,1102,2194,1747,1152,1425,1128,792,865,349,0
446,201809,남자,(60~69세),11496,2311,226,337,439,877,485,663,469,418,193,426,997,758,465,729,719,424,402,158,0
447,201809,남자,(70~79세),5443,1277,114,167,292,474,255,390,289,225,118,188,286,340,157,315,269,124,124,39,0
448,201809,남자,(80~89세),1963,471,45,89,116,194,124,174,153,107,53,50,53,110,52,69,51,19,24,9,0
449,201809,남자,(90~99세),175,39,4,7,14,19,10,13,11,3,4,5,10,15,6,6,5,3,0,1,0
450,201809,남자,(100세_이상),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,201809,여자,(0~9세),21375,1947,48,84,166,198,117,210,149,43,84,1522,3714,2364,2006,2629,2655,1610,1381,448,0
452,201809,여자,(10~19세),17929,2288,69,66,218,230,174,236,218,72,113,1660,2612,2124,2004,2015,1796,811,929,294,0
453,201809,여자,(20~29세),16343,2935,123,125,291,437,356,338,287,145,138,786,2860,2008,864,1401,1166,898,857,328,0
454,201809,여자,(30~39세),29491,2877,114,134,274,400,256,339,254,104,101,1675,5486,3436,2431,3537,3368,2258,1757,690,0
455,201809,여자,(40~49세),27134,3355,111,146,361,432,296,396,346,161,166,2285,4038,3265,2864,2909,2727,1388,1397,491,0
456,201809,여자,(50~59세),18028,3213,214,264,502,787,526,621,495,338,208,993,2321,1677,1010,1482,1274,851,889,363,0
457,201809,여자,(60~69세),11789,2386,193,287,455,762,454,608,443,359,180,499,1067,865,507,832,861,464,416,151,0
458,201809,여자,(70~79세),6843,1632,145,236,386,615,300,504,403,248,168,243,333,467,220,369,273,132,124,45,0
459,201809,여자,(80~89세),4088,817,112,214,217,412,226,304,262,220,115,130,213,273,119,188,100,59,78,29,0
460,201809,여자,(90~99세),653,123,17,32,22,67,30,46,53,31,11,24,41,42,28,29,21,18,12,6,0
461,201809,여자,(100세_이상),29,8,0,2,0,4,2,3,1,3,2,0,0,0,0,2,1,0,1,0,0
462,201810,남자,(0~9세),22579,2043,52,57,213,198,124,212,149,50,71,1596,3929,2431,2161,2694,2863,1741,1420,575,0
463,201810,남자,(10~19세),18103,2377,79,93,220,260,173,276,257,81,111,1652,2455,2150,2088,2000,1757,812,913,349,0
464,201810,남자,(20~29세),17051,3706,192,188,482,533,500,517,381,209,187,794,2469,1714,880,1228,1024,831,824,392,0
465,201810,남자,(30~39세),28119,3191,220,180,453,525,508,511,330,199,143,1328,5176,2972,1859,2970,2985,2243,1537,789,0
466,201810,남자,(40~49세),29961,3915,252,223,559,689,570,622,486,251,245,2291,4149,3320,2869,3043,2861,1563,1490,563,0
467,201810,남자,(50~59세),19413,3445,306,347,618,974,650,775,616,466,267,1110,2203,1768,1165,1423,1146,843,863,428,0
468,201810,남자,(60~69세),11644,2323,225,338,441,873,497,667,478,422,193,431,1023,772,476,740,718,439,411,177,0
469,201810,남자,(70~79세),5482,1274,114,168,292,476,251,390,287,225,119,192,293,345,159,318,273,128,127,51,0
470,201810,남자,(80~89세),1970,474,44,91,113,197,125,178,149,108,51,49,55,107,54,71,51,20,24,9,0
471,201810,남자,(90~99세),183,41,4,7,14,20,10,14,11,3,4,6,10,16,7,6,5,3,0,2,0
472,201810,남자,(100세_이상),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,201810,여자,(0~9세),21503,1928,42,79,169,195,119,212,142,40,82,1509,3767,2373,1991,2617,2653,1677,1373,535,0
474,201810,여자,(10~19세),18061,2274,65,63,215,233,175,229,215,72,109,1663,2651,2127,2008,2016,1822,854,934,336,0
475,201810,여자,(20~29세),16418,2916,125,126,291,432,360,335,284,143,134,791,2875,1994,864,1396,1171,907,881,393,0
476,201810,여자,(30~39세),29707,2856,117,133,277,395,259,337,246,99,100,1668,5552,3423,2417,3492,3396,2358,1763,819,0
477,201810,여자,(40~49세),27352,3332,110,144,356,427,303,390,342,153,158,2290,4114,3255,2872,2929,2749,1458,1402,568,0
478,201810,여자,(50~59세),18169,3203,215,267,498,786,524,616,492,337,209,996,2345,1679,1015,1475,1278,896,889,449,0
479,201810,여자,(60~69세),11972,2397,192,290,461,768,457,608,442,364,178,509,1098,873,521,840,876,486,436,176,0
480,201810,여자,(70~79세),6851,1631,146,232,387,615,299,503,401,246,168,242,339,459,220,374,276,133,125,55,0
481,201810,여자,(80~89세),4104,811,114,217,213,409,228,308,266,220,112,130,214,279,120,188,99,65,76,35,0
482,201810,여자,(90~99세),656,125,16,30,24,68,29,46,49,33,12,23,41,40,30,29,20,21,13,7,0
483,201810,여자,(100세_이상),30,8,1,1,0,4,2,3,1,3,2,1,0,0,0,2,1,0,1,0,0
484,201811,남자,(0~9세),22654,2023,51,54,214,198,121,204,141,51,70,1597,3961,2426,2161,2697,2875,1767,1438,605,0
485,201811,남자,(10~19세),18245,2371,79,95,217,259,173,271,256,81,110,1657,2493,2147,2113,2013,1773,836,923,378,0
486,201811,남자,(20~29세),17097,3713,193,191,478,534,506,515,375,210,185,791,2473,1726,882,1213,1016,843,829,424,0
487,201811,남자,(30~39세),28172,3175,220,175,449,532,511,503,331,195,149,1341,5205,2944,1850,2970,2994,2270,1544,814,0
488,201811,남자,(40~49세),30110,3886,252,224,566,693,569,627,487,253,243,2288,4194,3340,2883,3033,2886,1595,1499,592,0
489,201811,남자,(50~59세),19559,3456,309,340,623,970,650,780,612,465,265,1109,2228,1791,1167,1425,1159,869,866,475,0
490,201811,남자,(60~69세),11759,2336,226,335,442,877,503,660,476,426,193,440,1053,774,484,741,729,455,419,190,0
491,201811,남자,(70~79세),5524,1281,115,167,286,481,249,391,283,228,122,191,295,348,161,320,283,135,130,58,0
492,201811,남자,(80~89세),1984,472,44,92,119,193,127,181,154,110,51,51,58,108,54,67,49,21,24,9,0
493,201811,남자,(90~99세),187,42,4,7,14,19,11,15,11,3,4,6,10,15,7,8,6,3,0,2,0
494,201811,남자,(100세_이상),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,201811,여자,(0~9세),21577,1912,41,77,173,194,121,217,140,40,81,1505,3797,2347,1996,2607,2681,1700,1379,569,0
496,201811,여자,(10~19세),18174,2256,65,63,213,228,173,226,212,72,103,1659,2688,2151,2013,2034,1840,878,939,361,0
497,201811,여자,(20~29세),16535,2921,123,126,293,435,354,335,287,142,135,794,2903,1994,876,1396,1177,919,889,436,0
498,201811,여자,(30~39세),29801,2833,115,131,281,398,256,333,242,98,100,1670,5585,3420,2410,3476,3429,2382,1784,858,0
499,201811,여자,(40~49세),27551,3324,112,142,353,432,307,388,336,154,159,2289,4181,3276,2884,2941,2749,1499,1416,609,0
500,201811,여자,(50~59세),18317,3198,221,267,501,780,523,620,496,334,207,1001,2368,1697,1025,1491,1287,927,891,483,0
501,201811,여자,(60~69세),12105,2419,188,288,466,775,457,605,439,363,180,515,1115,879,529,854,887,506,445,195,0
502,201811,여자,(70~79세),6856,1629,146,233,384,613,299,498,397,244,169,235,346,452,219,380,290,135,126,61,0
503,201811,여자,(80~89세),4137,813,113,215,214,406,229,311,271,223,113,133,222,281,118,194,98,70,76,37,0
504,201811,여자,(90~99세),650,123,15,32,25,66,29,45,50,32,11,24,44,36,29,28,18,22,13,8,0
505,201811,여자,(100세_이상),29,8,1,1,0,4,2,3,1,3,1,1,0,0,0,2,1,0,1,0,0
506,201812,남자,(0~9세),22776,2006,51,52,215,191,116,203,138,49,69,1600,4016,2405,2162,2696,2900,1809,1447,651,0
507,201812,남자,(10~19세),18393,2367,80,93,223,257,166,266,255,83,109,1656,2524,2160,2128,2006,1836,863,926,395,0
508,201812,남자,(20~29세),17249,3714,194,196,480,533,512,517,374,210,182,792,2493,1741,883,1216,1039,873,842,458,0
509,201812,남자,(30~39세),28295,3159,219,174,455,542,504,503,330,199,144,1336,5260,2933,1854,2961,3043,2288,1543,848,0
510,201812,남자,(40~49세),30250,3877,251,226,565,685,549,621,484,253,240,2283,4256,3343,2885,3018,2939,1643,1509,623,0
511,201812,남자,(50~59세),19698,3476,316,338,621,955,649,779,608,463,266,1133,2238,1791,1188,1439,1178,891,877,492,0
512,201812,남자,(60~69세),11871,2346,226,333,444,882,501,664,476,430,194,445,1074,782,486,742,750,467,429,200,0
513,201812,남자,(70~79세),5560,1288,119,170,282,490,249,387,287,229,123,193,299,347,163,324,288,136,127,59,0
514,201812,남자,(80~89세),2007,477,43,91,122,193,128,188,157,111,51,51,58,106,55,67,51,23,24,11,0
515,201812,남자,(90~99세),192,44,4,7,14,19,12,15,11,3,4,7,11,15,7,8,6,3,0,2,0
516,201812,남자,(100세_이상),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,201812,여자,(0~9세),21670,1892,43,74,179,190,119,211,140,42,81,1499,3840,2345,1982,2590,2738,1724,1389,592,0
518,201812,여자,(10~19세),18292,2243,66,63,214,225,168,227,211,70,103,1659,2729,2147,2027,2032,1872,909,930,397,0
519,201812,여자,(20~29세),16727,2932,122,129,298,430,346,331,285,142,135,812,2943,2018,888,1424,1207,938,894,453,0
520,201812,여자,(30~39세),29945,2820,114,132,283,399,253,327,240,99,99,1656,5659,3411,2402,3465,3461,2429,1781,915,0
521,201812,여자,(40~49세),27749,3318,113,142,351,429,297,378,334,152,157,2295,4240,3280,2914,2943,2812,1531,1418,645,0
522,201812,여자,(50~59세),18410,3194,226,263,502,768,519,614,497,327,202,1011,2376,1704,1030,1506,1319,947,902,503,0
523,201812,여자,(60~69세),12232,2422,188,290,465,783,460,609,439,366,178,517,1146,878,535,864,914,513,454,211,0
524,201812,여자,(70~79세),6881,1628,145,231,388,609,296,499,399,248,171,233,349,453,219,385,291,137,133,67,0
525,201812,여자,(80~89세),4160,812,108,215,218,411,229,314,270,220,116,133,226,281,120,191,106,74,76,40,0
526,201812,여자,(90~99세),667,129,16,35,25,67,28,47,51,32,11,23,42,35,29,30,20,22,16,9,0
527,201812,여자,(100세_이상),30,8,1,1,0,4,2,3,1,3,1,1,0,0,0,3,1,0,1,0,0
528,201901,남자,(0~9세),22886,1991,48,53,213,191,116,212,132,48,69,1585,4020,2418,2149,2669,2955,1848,1456,713,0
529,201901,남자,(10~19세),18635,2345,83,91,221,252,165,272,254,79,110,1684,2591,2177,2144,1997,1890,898,940,442,0
530,201901,남자,(20~29세),17324,3661,190,193,482,537,503,508,369,211,178,794,2510,1747,892,1211,1076,893,842,527,0
531,201901,남자,(30~39세),28395,3142,217,167,456,537,500,501,331,195,142,1345,5253,2932,1817,2940,3076,2331,1545,968,0
532,201901,남자,(40~49세),30549,3864,249,228,559,681,547,628,484,251,240,2280,4320,3338,2902,3014,3015,1696,1541,712,0
533,201901,남자,(50~59세),19951,3467,320,338,628,959,640,788,604,466,264,1149,2289,1804,1191,1442,1228,936,883,555,0
534,201901,남자,(60~69세),11999,2342,232,337,454,889,500,669,480,433,197,453,1081,788,492,748,763,477,431,233,0
535,201901,남자,(70~79세),5597,1294,117,173,281,485,248,386,286,232,124,190,303,346,171,320,296,144,130,71,0
536,201901,남자,(80~89세),2020,479,43,90,122,197,129,187,158,111,52,54,56,108,55,69,52,19,25,14,0
537,201901,남자,(90~99세),195,43,4,8,14,19,12,15,11,3,4,8,11,15,7,10,6,3,0,2,0
538,201901,남자,(100세_이상),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,201901,여자,(0~9세),21784,1858,39,73,178,190,116,211,137,41,80,1493,3871,2357,1979,2572,2783,1743,1399,664,0
540,201901,여자,(10~19세),18499,2225,66,63,211,214,171,231,210,66,103,1666,2774,2149,2031,2030,1939,954,954,442,0
541,201901,여자,(20~29세),16840,2883,124,125,292,415,335,326,287,140,132,822,2973,2046,882,1424,1217,956,899,562,0
542,201901,여자,(30~39세),30065,2791,112,130,286,389,254,327,238,99,99,1644,5686,3409,2372,3407,3508,2486,1802,1026,0
543,201901,여자,(40~49세),28187,3329,115,143,344,421,297,384,333,149,158,2311,4349,3325,2929,2952,2893,1585,1435,735,0
544,201901,여자,(50~59세),18633,3197,226,265,504,773,515,613,491,330,196,1016,2400,1710,1044,1516,1369,988,908,572,0
545,201901,여자,(60~69세),12351,2422,188,292,469,780,461,613,441,369,183,524,1151,880,531,875,937,526,465,244,0
546,201901,여자,(70~79세),6925,1628,144,228,386,614,297,499,399,243,170,233,351,459,223,388,306,147,138,72,0
547,201901,여자,(80~89세),4190,828,109,216,217,408,229,314,270,223,117,135,219,283,121,192,110,75,77,47,0
548,201901,여자,(90~99세),688,133,16,39,26,67,27,47,54,32,11,22,46,37,29,30,22,22,18,10,0
549,201901,여자,(100세_이상),29,8,1,1,0,4,2,2,1,3,1,1,0,0,0,3,1,0,1,0,0
550,201902,남자,(0~9세),23143,1963,49,54,214,189,108,209,130,48,72,1573,4034,2412,2130,2667,3133,1880,1496,782,0
551,201902,남자,(10~19세),18869,2342,80,89,224,249,169,267,254,75,109,1690,2627,2180,2146,1995,2000,929,965,479,0
552,201902,남자,(20~29세),17389,3641,203,189,470,524,505,515,368,211,176,787,2493,1714,898,1203,1132,918,862,580,0
553,201902,남자,(30~39세),28701,3121,221,164,463,539,501,501,328,193,138,1342,5260,2939,1797,2924,3234,2364,1598,1074,0
554,201902,남자,(40~49세),30968,3838,249,225,552,672,539,621,477,246,238,2275,4399,3360,2908,3052,3209,1760,1578,770,0
555,201902,남자,(50~59세),20226,3496,319,335,635,962,650,795,603,462,264,1170,2314,1811,1201,1428,1296,969,920,596,0
556,201902,남자,(60~69세),12135,2349,236,338,451,887,502,676,481,436,196,461,1094,790,500,738,813,497,434,256,0
557,201902,남자,(70~79세),5632,1290,115,176,283,491,249,383,287,235,122,189,301,348,170,323,306,149,137,78,0
558,201902,남자,(80~89세),2055,481,45,89,127,195,133,193,158,111,55,55,60,111,55,69,56,18,27,17,0
559,201902,남자,(90~99세),197,43,3,7,14,19,12,15,13,3,3,8,12,14,8,9,7,4,0,3,0
560,201902,남자,(100세_이상),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,201902,여자,(0~9세),22107,1837,41,70,184,186,116,210,136,44,80,1496,3907,2350,1979,2601,2923,1783,1448,716,0
562,201902,여자,(10~19세),18708,2215,66,62,209,212,171,227,207,66,104,1664,2821,2143,2032,2022,2069,974,976,468,0
563,201902,여자,(20~29세),16946,2869,118,122,289,419,336,318,281,138,128,821,2973,2062,873,1418,1252,989,917,623,0
564,201902,여자,(30~39세),30273,2748,109,131,286,381,253,321,232,98,101,1637,5696,3398,2334,3392,3684,2511,1862,1099,0
565,201902,여자,(40~49세),28666,3329,112,142,347,413,289,380,330,148,158,2307,4429,3355,2954,2981,3081,1650,1470,791,0
566,201902,여자,(50~59세),18812,3201,226,263,501,765,518,613,486,323,198,1024,2410,1709,1047,1510,1445,1029,929,615,0
567,201902,여자,(60~69세),12500,2438,187,288,470,779,463,614,438,373,181,530,1153,881,534,870,988,544,486,283,0
568,201902,여자,(70~79세),6951,1621,142,228,381,611,297,496,403,240,170,237,365,468,220,388,317,148,139,80,0
569,201902,여자,(80~89세),4248,838,112,220,221,409,231,317,272,223,119,137,220,288,120,192,113,79,82,55,0
570,201902,여자,(90~99세),699,132,16,38,25,68,29,49,55,33,13,21,44,37,31,31,23,21,19,14,0
571,201902,여자,(100세_이상),29,8,1,1,0,4,2,2,1,3,1,1,0,0,0,3,1,0,1,0,0
572,201903,남자,(0~9세),23277,1951,48,54,207,187,108,203,126,48,72,1554,4050,2402,2112,2672,3199,1942,1543,799,0
573,201903,남자,(10~19세),19008,2324,78,86,227,252,167,261,251,76,109,1687,2638,2195,2154,2010,2050,954,1000,489,0
574,201903,남자,(20~29세),17488,3621,199,192,479,525,509,508,366,210,170,793,2486,1710,895,1195,1162,946,900,622,0
575,201903,남자,(30~39세),28915,3107,217,162,467,536,498,498,329,198,138,1329,5241,2938,1785,2895,3307,2461,1663,1146,0
576,201903,남자,(40~49세),31167,3812,255,225,554,659,529,618,470,246,236,2283,4420,3390,2902,3044,3272,1815,1640,797,0
577,201903,남자,(50~59세),20374,3493,317,328,631,962,656,787,599,465,263,1171,2333,1815,1203,1430,1332,1011,962,616,0
578,201903,남자,(60~69세),12320,2367,241,339,451,898,509,679,487,436,202,464,1119,801,502,744,844,509,449,279,0
579,201903,남자,(70~79세),5680,1282,114,180,282,489,247,387,282,235,122,190,310,350,183,322,321,152,148,84,0
580,201903,남자,(80~89세),2071,484,47,90,128,194,134,191,163,111,56,52,60,112,53,71,57,21,29,18,0
581,201903,남자,(90~99세),207,48,3,7,13,21,12,15,13,3,3,10,12,15,9,9,7,4,0,3,0
582,201903,남자,(100세_이상),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,201903,여자,(0~9세),22236,1826,40,70,181,182,116,209,134,47,81,1480,3931,2336,1980,2577,2973,1850,1494,729,0
584,201903,여자,(10~19세),18777,2194,66,59,206,212,168,221,205,68,103,1666,2832,2155,2027,2013,2108,998,1000,476,0
585,201903,여자,(20~29세),17082,2857,118,123,281,414,338,315,278,143,128,819,2973,2095,872,1386,1291,1043,957,651,0
586,201903,여자,(30~39세),30418,2733,107,130,279,370,250,318,226,99,101,1620,5683,3367,2309,3376,3751,2610,1938,1151,0
587,201903,여자,(40~49세),28874,3300,108,142,350,421,281,376,326,146,156,2307,4459,3365,2968,2983,3135,1708,1521,822,0
588,201903,여자,(50~59세),19057,3212,225,255,491,770,528,610,484,321,203,1040,2418,1738,1044,1513,1512,1070,969,654,0
589,201903,여자,(60~69세),12644,2443,187,291,472,779,463,615,439,374,182,531,1184,882,533,872,1010,563,511,313,0
590,201903,여자,(70~79세),6997,1620,143,232,379,606,300,493,402,242,170,236,369,472,222,384,325,159,153,90,0
591,201903,여자,(80~89세),4265,841,109,217,226,410,229,321,276,227,120,137,220,289,116,196,112,78,84,57,0
592,201903,여자,(90~99세),728,140,18,39,25,72,30,48,56,33,12,22,46,40,31,30,27,24,20,15,0
593,201903,여자,(100세_이상),29,8,1,1,0,4,2,2,1,3,1,1,0,0,0,3,1,0,1,0,0
594,201904,남자,(0~9세),23300,1935,47,52,208,185,110,201,123,48,71,1547,4058,2389,2116,2646,3219,1964,1566,815,0
595,201904,남자,(10~19세),19109,2313,74,86,221,244,170,264,250,76,110,1693,2662,2199,2147,2020,2088,971,1025,496,0
596,201904,남자,(20~29세),17631,3617,203,189,489,523,522,506,360,206,170,794,2510,1707,903,1204,1196,965,935,632,0
597,201904,남자,(30~39세),29021,3083,210,161,467,542,505,487,324,197,136,1323,5236,2927,1774,2891,3348,2517,1718,1175,0
598,201904,남자,(40~49세),31309,3793,246,221,552,655,536,621,468,245,237,2275,4451,3389,2906,3043,3345,1854,1661,811,0
599,201904,남자,(50~59세),20527,3509,320,322,635,955,662,776,599,472,263,1173,2341,1824,1214,1438,1371,1038,985,630,0
600,201904,남자,(60~69세),12450,2367,237,341,454,898,512,687,489,434,201,465,1135,816,513,749,870,527,471,284,0
601,201904,남자,(70~79세),5715,1281,116,180,278,487,250,385,281,235,120,195,314,349,186,327,328,154,158,91,0
602,201904,남자,(80~89세),2099,490,47,91,133,200,136,192,164,111,59,53,57,112,50,72,60,24,30,18,0
603,201904,남자,(90~99세),207,48,2,7,13,21,12,15,13,4,3,11,11,15,9,9,7,4,0,3,0
604,201904,남자,(100세_이상),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,201904,여자,(0~9세),22309,1813,39,67,179,178,119,208,131,47,75,1469,3951,2334,1979,2568,3023,1872,1515,742,0
606,201904,여자,(10~19세),18865,2180,64,60,201,209,160,226,206,67,109,1681,2848,2157,2031,2023,2129,1019,1014,481,0
607,201904,여자,(20~29세),17156,2845,120,123,285,412,351,316,273,137,127,810,2986,2097,867,1378,1318,1071,975,665,0
608,201904,여자,(30~39세),30525,2711,106,129,274,364,250,313,223,102,98,1615,5675,3355,2299,3374,3818,2653,1996,1170,0
609,201904,여자,(40~49세),29052,3268,107,142,352,409,281,369,324,146,154,2300,4491,3381,2990,2990,3209,1758,1552,829,0
610,201904,여자,(50~59세),19196,3235,229,255,487,774,528,607,486,316,202,1057,2443,1724,1041,1521,1540,1089,995,667,0
611,201904,여자,(60~69세),12738,2443,187,291,470,779,460,615,434,376,183,529,1201,889,537,882,1036,577,531,318,0
612,201904,여자,(70~79세),7017,1619,144,231,376,600,303,500,400,244,168,240,374,468,216,387,330,165,163,89,0
613,201904,여자,(80~89세),4300,845,108,218,229,411,230,321,281,227,121,136,218,291,112,195,121,79,91,66,0
614,201904,여자,(90~99세),742,144,19,39,26,71,31,49,59,33,14,21,47,39,34,29,28,23,21,15,0
615,201904,여자,(100세_이상),29,8,1,1,0,4,2,2,1,3,1,2,0,0,0,2,1,0,1,0,0
616,201905,남자,(0~9세),23376,1926,50,53,207,181,111,204,125,46,70,1556,4085,2386,2115,2653,3229,1975,1581,823,0
617,201905,남자,(10~19세),19205,2314,73,86,219,244,173,259,245,78,109,1679,2698,2212,2150,2032,2131,979,1028,496,0
618,201905,남자,(20~29세),17670,3629,199,183,494,530,524,504,368,209,172,787,2465,1703,909,1204,1199,986,956,649,0
619,201905,남자,(30~39세),29053,3067,213,161,462,539,499,489,328,198,131,1312,5233,2905,1771,2883,3372,2543,1752,1195,0
620,201905,남자,(40~49세),31416,3797,236,219,550,656,543,603,461,245,236,2261,4491,3407,2906,3057,3375,1866,1685,822,0
621,201905,남자,(50~59세),20700,3506,332,325,646,955,666,789,600,475,264,1191,2354,1826,1216,1439,1404,1072,1000,640,0
622,201905,남자,(60~69세),12498,2366,235,341,459,894,510,685,491,431,198,470,1151,818,519,749,871,532,485,293,0
623,201905,남자,(70~79세),5770,1295,117,180,276,495,251,384,281,240,119,196,322,351,185,333,337,158,155,95,0
624,201905,남자,(80~89세),2114,493,46,91,135,203,137,194,165,114,59,53,53,113,49,73,62,21,34,19,0
625,201905,남자,(90~99세),209,49,2,9,13,22,11,15,12,4,3,11,10,15,9,9,9,3,0,3,0
626,201905,남자,(100세_이상),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,201905,여자,(0~9세),22320,1801,38,68,177,177,117,207,130,47,73,1457,3976,2307,1972,2549,3052,1887,1521,764,0
628,201905,여자,(10~19세),18968,2179,62,62,198,207,161,226,204,67,109,1680,2867,2177,2046,2035,2151,1033,1023,481,0
629,201905,여자,(20~29세),17249,2880,122,123,291,409,362,312,272,136,122,802,2983,2085,883,1372,1340,1077,991,687,0
630,201905,여자,(30~39세),30618,2696,104,135,273,365,254,316,224,104,97,1608,5690,3345,2274,3382,3849,2678,2035,1189,0
631,201905,여자,(40~49세),29205,3271,103,140,355,410,288,367,322,146,154,2291,4515,3402,3001,2973,3277,1789,1561,840,0
632,201905,여자,(50~59세),19327,3252,228,253,486,767,534,607,492,310,203,1066,2452,1732,1059,1527,1561,1102,1022,674,0
633,201905,여자,(60~69세),12818,2449,186,294,474,781,466,611,427,378,184,528,1217,895,533,893,1046,585,538,333,0
634,201905,여자,(70~79세),7057,1642,148,232,373,597,298,498,403,241,168,241,377,471,221,387,339,168,161,92,0
635,201905,여자,(80~89세),4310,842,107,220,233,413,233,323,284,228,123,138,212,284,113,195,124,79,94,65,0
636,201905,여자,(90~99세),756,149,19,39,26,72,32,48,60,33,13,21,49,41,35,30,28,23,22,16,0
637,201905,여자,(100세_이상),29,8,1,1,0,4,2,2,1,3,1,2,0,0,0,2,1,0,1,0,0
638,201906,남자,(0~9세),23492,1916,48,53,207,181,106,195,124,46,71,1537,4217,2376,2104,2638,3223,2040,1583,827,0
639,201906,남자,(10~19세),19298,2289,70,84,213,240,173,260,244,74,109,1685,2746,2217,2152,2038,2152,1024,1031,497,0
640,201906,남자,(20~29세),17751,3639,195,188,495,523,535,499,364,212,169,783,2514,1682,904,1207,1210,1033,948,651,0
641,201906,남자,(30~39세),29149,3059,208,165,457,529,505,487,324,190,130,1296,5382,2864,1743,2861,3353,2635,1762,1199,0
642,201906,남자,(40~49세),31673,3777,232,221,555,660,548,606,457,247,234,2262,4595,3413,2926,3071,3416,1924,1694,835,0
643,201906,남자,(50~59세),20867,3513,330,326,639,948,674,784,596,473,265,1196,2417,1833,1210,1453,1424,1134,1005,647,0
644,201906,남자,(60~69세),12588,2375,237,340,462,896,503,688,496,424,198,473,1167,823,526,753,879,557,492,299,0
645,201906,남자,(70~79세),5817,1300,118,181,275,498,255,388,282,242,119,198,332,348,189,335,342,165,154,96,0
646,201906,남자,(80~89세),2113,491,45,90,135,202,140,191,164,115,59,52,55,113,47,75,66,20,35,18,0
647,201906,남자,(90~99세),211,50,1,9,13,22,11,15,12,4,3,11,10,15,9,9,10,4,0,3,0
648,201906,남자,(100세_이상),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,201906,여자,(0~9세),22400,1779,39,71,180,171,122,206,130,49,73,1444,4067,2275,1967,2530,3053,1957,1526,761,0
650,201906,여자,(10~19세),19063,2166,64,60,202,201,159,225,199,66,109,1674,2923,2185,2044,2038,2169,1066,1025,488,0
651,201906,여자,(20~29세),17326,2875,117,129,287,399,365,317,273,136,122,810,3022,2063,874,1390,1355,1119,989,684,0
652,201906,여자,(30~39세),30730,2677,108,129,275,354,254,317,226,105,99,1588,5839,3311,2246,3346,3849,2785,2025,1197,0
653,201906,여자,(40~49세),29489,3273,101,136,357,406,283,373,318,142,154,2295,4619,3404,3030,2982,3324,1862,1584,846,0
654,201906,여자,(50~59세),19451,3249,226,256,481,759,535,603,488,310,197,1055,2517,1735,1064,1534,1582,1154,1020,686,0
655,201906,여자,(60~69세),12914,2450,187,291,472,782,465,609,428,376,191,536,1238,894,536,902,1062,607,556,332,0
656,201906,여자,(70~79세),7082,1644,146,232,373,601,296,503,402,241,168,237,388,467,220,385,346,179,160,94,0
657,201906,여자,(80~89세),4320,847,107,220,232,408,232,320,283,231,122,140,216,283,115,197,127,81,96,63,0
658,201906,여자,(90~99세),763,149,20,39,26,75,32,51,58,33,14,20,48,41,35,30,29,24,23,16,0
659,201906,여자,(100세_이상),29,8,1,1,0,4,2,2,1,3,1,2,0,0,0,1,1,1,1,0,0
660,201907,남자,(0~9세),23638,1896,44,52,208,169,105,194,123,45,70,1521,4366,2346,2090,2616,3220,2172,1574,827,0
661,201907,남자,(10~19세),19471,2272,68,86,212,236,172,256,239,77,109,1676,2858,2222,2154,2045,2159,1093,1036,501,0
662,201907,남자,(20~29세),17862,3624,193,185,499,520,530,493,362,208,166,787,2550,1707,895,1207,1237,1103,946,650,0
663,201907,남자,(30~39세),29394,3041,204,161,457,517,501,481,316,183,130,1282,5578,2800,1725,2842,3343,2869,1760,1204,0
664,201907,남자,(40~49세),31914,3750,224,221,545,659,551,607,457,250,228,2248,4766,3377,2917,3068,3454,2043,1704,845,0
665,201907,남자,(50~59세),21113,3536,324,321,649,948,682,788,601,475,268,1195,2477,1863,1216,1468,1431,1206,1011,654,0
666,201907,남자,(60~69세),12696,2377,236,341,458,893,502,690,495,429,197,477,1199,822,526,758,899,592,500,305,0
667,201907,남자,(70~79세),5860,1301,117,181,279,498,253,388,285,240,119,197,344,348,197,341,345,174,157,96,0
